Time,HMDposX,HMDposY,HMDposZ,HMDrotX,HMDrotY,HMDrotZ,LeftPosX,LeftPosY,LeftPosZ,LeftRotX,LeftRotY,LeftRotZ,LeftClick,RightPosX,RightPosY,RightPosZ,RightRotX,RightRotY,RightRotZ,RightClick
0.75,-0.3297429,-0.1191332,-0.3316727,6.163089,190.1798,359.64,-0.3856087,-0.3639932,-0.5943389,308.8878,173.226,11.22581,False,-0.4839172,-0.3753002,-0.5082889,338.9325,272.6126,316.6543,False
0.7611084,-0.331593,-0.1202378,-0.3414769,6.159424,190.1988,359.6184,-0.3879833,-0.3657336,-0.6049738,309.0827,173.4993,11.03378,False,-0.4859371,-0.376731,-0.5189319,338.9796,272.6414,316.859,False
0.7722168,-0.3333979,-0.1212938,-0.3510804,6.159304,190.2056,359.6318,-0.3904033,-0.3676427,-0.6152205,309.1364,173.8975,10.74106,False,-0.4882503,-0.3781812,-0.5292306,339.0226,272.6754,317.0183,False
0.7833252,-0.3352499,-0.1224452,-0.3609142,6.175517,190.2326,359.6088,-0.3929448,-0.3692853,-0.6256676,309.2881,174.1061,10.62071,False,-0.4900932,-0.3797176,-0.539772,339.0392,272.7885,317.187,False
0.7944336,-0.3371615,-0.1235578,-0.370635,6.199522,190.2529,359.5808,-0.3953996,-0.3708117,-0.6361103,309.4607,174.2982,10.55578,False,-0.4922276,-0.3811789,-0.5501266,339.0576,272.8914,317.3347,False
0.805542,-0.3390174,-0.1246079,-0.3802452,6.220204,190.2643,359.575,-0.3976102,-0.3726861,-0.6464901,309.5569,174.3805,10.62625,False,-0.4944248,-0.3825775,-0.5603476,339.0493,273.0136,317.4561,False
0.8166504,-0.3408732,-0.1257573,-0.390099,6.260776,190.2995,359.5569,-0.4000163,-0.3743179,-0.6569901,309.6667,174.4678,10.68464,False,-0.4962678,-0.383956,-0.5703745,338.9987,273.1597,317.5306,False
0.8277588,-0.3427525,-0.1269288,-0.399858,6.265101,190.3166,359.5263,-0.4024858,-0.3753778,-0.6673212,309.7988,174.5697,10.7411,False,-0.4984031,-0.3853017,-0.5805626,338.9381,273.2849,317.611,False
0.8388672,-0.3446021,-0.1279788,-0.4094839,6.274246,190.3277,359.5355,-0.4049797,-0.3767421,-0.6777205,309.8939,174.6551,10.85434,False,-0.5004749,-0.386485,-0.5908203,338.8257,273.3983,317.6966,False
0.8499756,-0.3464875,-0.1291349,-0.4193902,6.298416,190.3586,359.5265,-0.4073777,-0.3782144,-0.6880875,309.9912,174.7431,10.9368,False,-0.5023227,-0.3876665,-0.6008315,338.7019,273.5114,317.7732,False
