Time,HMDposX,HMDposY,HMDposZ,HMDrotX,HMDrotY,HMDrotZ,LeftPosX,LeftPosY,LeftPosZ,LeftRotX,LeftRotY,LeftRotZ,LeftClick,RightPosX,RightPosY,RightPosZ,RightRotX,RightRotY,RightRotZ,RightClick
0.6752319,-0.0297575,-0.20017,0.006757736,9.770455,268.0026,356.9425,-0.2803636,-0.4546658,0.04575109,313.7089,264.5667,357.228,False,-0.2352228,-0.4727857,0.1143599,333.7817,321.4023,333.579,False
0.6863403,-0.02918053,-0.1997322,0.006836891,9.386678,267.874,356.7792,-0.2798476,-0.4548513,0.04541969,313.5446,264.3198,357.4808,False,-0.2351694,-0.4728652,0.114141,333.5064,321.3282,333.7098,False
0.6974487,-0.02855587,-0.1989853,0.007133484,8.870185,267.7814,356.5817,-0.2794762,-0.4553882,0.0451045,313.3687,263.9693,358.0368,False,-0.2345085,-0.4730865,0.113656,333.0756,321.5127,333.4935,False
0.7085571,-0.02773523,-0.1979693,0.007695675,8.342228,267.7429,356.3974,-0.2792821,-0.4557362,0.04484081,313.1999,263.7995,358.4854,False,-0.2343397,-0.4733249,0.113822,332.7874,321.6528,333.4735,False
0.7196655,-0.02697277,-0.1970475,0.008256912,7.819643,267.7588,356.203,-0.2792954,-0.4558382,0.04477787,313.1124,263.8161,358.7043,False,-0.2343564,-0.4732794,0.1136231,332.6077,321.6934,333.6247,False
0.7307739,-0.02620316,-0.1959589,0.00911665,7.284245,267.8638,356.006,-0.2792835,-0.4564602,0.04471779,313.0679,263.6985,359.0779,False,-0.2336841,-0.4735913,0.1132026,332.3806,321.8489,333.5575,False
0.7418823,-0.02525473,-0.1948795,0.01011753,6.766209,267.9989,355.7796,-0.2792907,-0.4566416,0.04478168,313.029,263.7073,359.205,False,-0.2336335,-0.4736716,0.1135564,332.2924,321.9687,333.5618,False
0.7529907,-0.02431583,-0.1936418,0.01124525,6.205916,268.2281,355.5309,-0.2796125,-0.4565321,0.04508448,313.0717,263.9604,358.983,False,-0.2338901,-0.4737414,0.113658,332.3944,322.0076,333.7069,False
0.7640991,-0.02349806,-0.1924309,0.01259756,5.617755,268.5085,355.2358,-0.2797413,-0.4569148,0.04544449,313.1686,264.1541,358.8462,False,-0.2336173,-0.4741495,0.1137514,332.524,322.1488,333.5992,False
0.7752075,-0.02234364,-0.1912493,0.01420116,5.01521,268.8147,354.9567,-0.279881,-0.4569294,0.04585934,313.3008,264.5069,358.4258,False,-0.233829,-0.4743521,0.1142163,332.8333,322.2487,333.5474,False
0.7863159,-0.0213213,-0.1900195,0.01583338,4.433641,269.237,354.6881,-0.2800384,-0.4568139,0.04637194,313.4824,265.0273,357.7529,False,-0.233448,-0.4745196,0.1142387,333.1846,322.2693,333.597,False
0.7974243,-0.02026176,-0.1889092,0.01742029,3.865719,269.6591,354.421,-0.2800627,-0.4569352,0.04683733,313.6492,265.38,357.2917,False,-0.2336154,-0.4752059,0.1147499,333.6468,322.3618,333.4169,False
0.8085327,-0.01895714,-0.1878673,0.01942682,3.293779,270.153,354.1447,-0.2798605,-0.4569288,0.04743242,313.8318,265.8522,356.5889,False,-0.2336845,-0.4756213,0.1152864,334.1299,322.429,333.2936,False
0.8196411,-0.01780987,-0.1868705,0.02125359,2.756024,270.6428,353.904,-0.2797785,-0.4568682,0.04774904,313.9792,266.2249,356.0712,False,-0.2336478,-0.4759571,0.1155443,334.5465,322.3929,333.3277,False
0.8307495,-0.01650429,-0.1860464,0.02307653,2.2778,271.1531,353.6744,-0.2794485,-0.4569585,0.04797268,314.1037,266.3885,355.8492,False,-0.2328129,-0.4761315,0.1153898,334.7524,322.4471,333.2111,False
0.8418579,-0.01509666,-0.1855092,0.02499914,1.822504,271.6323,353.4726,-0.2789011,-0.4570243,0.04815578,314.1625,266.4783,355.7707,False,-0.2324376,-0.4763259,0.1155992,334.8332,322.4917,333.2288,False
0.8529663,-0.0137639,-0.1848764,0.02675343,1.434191,272.0866,353.2618,-0.2784615,-0.4570329,0.04816628,314.2297,266.613,355.6532,False,-0.2316399,-0.4760768,0.1153975,334.9301,322.4612,333.3456,False
0.8640747,-0.01231623,-0.1845249,0.02834463,1.139927,272.51,353.0811,-0.2777486,-0.4570349,0.04805136,314.2053,266.4923,355.9309,False,-0.2310863,-0.4759668,0.1152625,334.8029,322.5411,333.3,False
0.8751831,-0.01081657,-0.1844705,0.02998638,0.8697084,272.9068,352.8777,-0.2768836,-0.4570323,0.04803038,314.1187,266.3988,356.1764,False,-0.2303658,-0.4759433,0.1153698,334.634,322.6194,333.2578,False
0.8862915,-0.009394646,-0.1843411,0.03145027,0.6879568,273.2537,352.7082,-0.2758083,-0.4568264,0.04784298,314.0092,266.3646,356.333,False,-0.2290378,-0.4753994,0.1149697,334.49,322.6263,333.3187,False
0.8973999,-0.007852077,-0.1842417,0.03267479,0.562949,273.5781,352.5802,-0.2749667,-0.4567823,0.04775095,313.874,266.1926,356.6519,False,-0.228343,-0.4753116,0.1148701,334.2475,322.7346,333.2277,False
0.9085693,-0.006418228,-0.1846431,0.03386354,0.461836,273.8224,352.4601,-0.2739263,-0.4566699,0.04774904,313.7239,266.0779,356.9162,False,-0.2274814,-0.47517,0.1151142,334.0318,322.8322,333.2235,False
0.9196777,-0.005061626,-0.1847492,0.03491592,0.4052308,273.9996,352.3884,-0.2727222,-0.4564028,0.04751778,313.625,266.0331,357.0655,False,-0.2257285,-0.4744024,0.1146102,333.8339,322.838,333.313,False
0.9307861,-0.003408909,-0.1850613,0.03586197,0.3458248,274.1557,352.3142,-0.2716064,-0.4563385,0.04748631,313.4774,265.8384,357.3394,False,-0.2250118,-0.4745737,0.1147041,333.6542,322.8862,333.1868,False
0.9418945,-0.002202034,-0.1854631,0.03654909,0.3530312,274.251,352.2717,-0.2705722,-0.4560775,0.04767752,313.3246,265.7851,357.268,False,-0.2241902,-0.4744455,0.1151538,333.569,322.8972,333.01,False
0.9530029,-0.0009384155,-0.1856452,0.03727913,0.3804866,274.3384,352.2503,-0.269371,-0.4556401,0.04768324,313.1671,265.8062,357.1167,False,-0.2235084,-0.4741098,0.115356,333.5775,322.8334,332.9223,False
0.9641113,0.0006599426,-0.1861244,0.03777552,0.4387838,274.3518,352.1989,-0.2682066,-0.4553776,0.04784346,313.0102,265.6927,357.1059,False,-0.2220321,-0.4743714,0.1153727,333.5157,322.8366,332.6313,False
0.9752197,0.001766205,-0.1865762,0.03806973,0.5284789,274.3479,352.2002,-0.2673116,-0.4551048,0.04816628,312.9412,265.6801,357.0695,False,-0.2215948,-0.4742588,0.1155934,333.4763,322.8375,332.5631,False
0.9863281,0.002912521,-0.1867524,0.03851461,0.5979841,274.3274,352.229,-0.2663045,-0.454779,0.04830551,312.8489,265.7552,356.9701,False,-0.2210288,-0.4738825,0.1158409,333.4789,322.8229,332.5777,False
0.9974365,0.004341125,-0.1871786,0.0387516,0.6566154,274.2656,352.2933,-0.2653627,-0.4546049,0.04848766,312.7484,265.6629,357.1488,False,-0.2197051,-0.4738353,0.115757,333.3809,322.9236,332.4643,False
1.008545,0.005320072,-0.1875527,0.03885651,0.7183584,274.2142,352.3374,-0.2644167,-0.4543416,0.04878235,312.657,265.6445,357.2514,False,-0.218812,-0.4736178,0.1164784,333.2776,323.0152,332.3957,False
1.019653,0.006322861,-0.1876813,0.03906631,0.8033897,274.119,352.4096,-0.263711,-0.4541013,0.04888248,312.6023,265.715,357.2171,False,-0.2173195,-0.4729294,0.1161523,333.2031,323.0272,332.4769,False
1.030762,0.007614136,-0.1880815,0.03916931,0.9074033,274.0424,352.471,-0.2628608,-0.4540099,0.04901695,312.5215,265.5775,357.4526,False,-0.2167153,-0.4730729,0.1163802,333.1061,323.0893,332.4047,False
1.04187,0.008635044,-0.1884657,0.03925419,1.012387,273.9471,352.5379,-0.2620287,-0.4538316,0.04912615,312.444,265.5198,357.5672,False,-0.2159758,-0.4728879,0.1168981,333.0006,323.1177,332.3931,False
1.052979,0.009515285,-0.1886433,0.03933239,1.155569,273.8389,352.6339,-0.2611594,-0.4537048,0.04950619,312.4326,265.5092,357.541,False,-0.2148156,-0.4722824,0.116765,332.9676,323.039,332.4943,False
1.064087,0.01070309,-0.1890832,0.0393486,1.274329,273.7489,352.7157,-0.2602553,-0.4535334,0.04950809,312.3742,265.4281,357.6111,False,-0.2142687,-0.4725289,0.1170411,332.915,323.0204,332.401,False
1.075195,0.01154375,-0.1895399,0.03925896,1.419369,273.6329,352.7746,-0.2593865,-0.4534234,0.04957151,312.2765,265.2334,357.7268,False,-0.2137208,-0.4725258,0.1174283,332.8785,322.9883,332.3015,False
1.086304,0.01234961,-0.1898156,0.03926754,1.566454,273.5157,352.8456,-0.258379,-0.4533477,0.04985619,312.1875,265.2504,357.5561,False,-0.2125301,-0.4721236,0.1173177,332.8417,322.867,332.3452,False
1.097412,0.01332664,-0.1903564,0.03919029,1.737845,273.4184,352.9,-0.2576113,-0.453315,0.0497694,312.1387,265.0074,357.7809,False,-0.2121596,-0.4725031,0.1175232,332.776,322.8116,332.2798,False
1.108521,0.01403379,-0.1908752,0.03905916,1.930089,273.3189,352.9465,-0.2567315,-0.453355,0.04989958,312.0673,264.9929,357.7555,False,-0.2116704,-0.472036,0.1178064,332.7084,322.7254,332.3652,False
1.119629,0.01469469,-0.1911811,0.03899765,2.12571,273.2032,353.0058,-0.2558589,-0.4533567,0.04982567,312.0058,264.8636,357.8906,False,-0.2102118,-0.4719015,0.1175079,332.5689,322.6941,332.3368,False
1.130737,0.01549911,-0.1917409,0.03887177,2.328395,273.077,353.0763,-0.2551656,-0.4535322,0.04986715,311.9246,264.6404,358.2064,False,-0.2097869,-0.4725014,0.117672,332.4268,322.7247,332.2962,False
1.141846,0.01611757,-0.1922363,0.0386939,2.500237,272.9602,353.1434,-0.2543163,-0.4536212,0.05005264,311.8357,264.5145,358.3877,False,-0.2091231,-0.4725937,0.1180949,332.2899,322.7451,332.28,False
1.152954,0.01657677,-0.1925585,0.03851461,2.693742,272.8241,353.2354,-0.2534375,-0.4537621,0.04998875,311.723,264.4961,358.4289,False,-0.2079048,-0.4720308,0.1178927,332.1416,322.6904,332.3516,False
1.164124,0.01717567,-0.1930833,0.03830099,2.854603,272.6931,353.3025,-0.2527537,-0.4539849,0.05000687,311.6371,264.2433,358.7648,False,-0.2075019,-0.4725403,0.1180515,331.974,322.7028,332.3273,False
1.175232,0.01755095,-0.1935765,0.03804493,3.015062,272.569,353.367,-0.2521801,-0.454179,0.05017853,311.593,264.1293,358.9172,False,-0.2071934,-0.4726849,0.1182985,331.8405,322.7134,332.379,False
1.18634,0.01797581,-0.1938692,0.03775549,3.193385,272.4394,353.4558,-0.2514687,-0.4547606,0.05006552,311.4727,264.0168,359.0719,False,-0.2061596,-0.4723554,0.1180563,331.7063,322.6421,332.4949,False
1.197449,0.0183835,-0.194433,0.03755236,3.356777,272.3076,353.5208,-0.251061,-0.4549199,0.05003786,311.4575,263.8285,359.339,False,-0.2059827,-0.4731106,0.1182466,331.6132,322.6483,332.4822,False
1.208557,0.01864147,-0.1949431,0.03729439,3.565828,272.1796,353.5955,-0.250577,-0.4552538,0.05025768,311.4756,263.7279,359.4937,False,-0.2058716,-0.4733728,0.1185808,331.5643,322.6376,332.5284,False
1.219666,0.01886225,-0.1953708,0.03705645,3.789639,272.045,353.6889,-0.250463,-0.4559563,0.05030107,311.4309,263.6734,359.5775,False,-0.2050538,-0.4730334,0.1183376,331.512,322.5499,332.6597,False
1.230774,0.01898479,-0.1960723,0.03683805,4.04639,271.9158,353.755,-0.25032,-0.456112,0.05026436,311.504,263.5051,359.7739,False,-0.2050333,-0.4744355,0.1186166,331.4274,322.5195,332.6674,False
1.241882,0.01910305,-0.1967165,0.03654146,4.32275,271.7932,353.8318,-0.2500992,-0.4564991,0.05043554,311.6003,263.4079,359.8221,False,-0.2052431,-0.4742094,0.1189971,331.4615,322.3859,332.8236,False
1.252991,0.01911449,-0.1972755,0.03627777,4.63107,271.6644,353.9144,-0.2500715,-0.4572122,0.05046511,311.5826,263.3901,359.7194,False,-0.2047634,-0.4744636,0.1188703,331.5167,322.2787,332.8424,False
1.264099,0.01920223,-0.1980301,0.03600597,4.943707,271.548,353.9937,-0.2500391,-0.4573122,0.05049276,311.6457,263.3043,359.6861,False,-0.2050276,-0.4755124,0.1191812,331.5547,322.2075,332.7484,False
1.275208,0.01917553,-0.1988057,0.03567076,5.290251,271.4431,354.0617,-0.2499671,-0.457657,0.05070972,311.7356,263.2578,359.627,False,-0.2053432,-0.47597,0.1194077,331.6387,322.1073,332.7987,False
1.286316,0.01909828,-0.1995783,0.03534174,5.694906,271.319,354.1577,-0.2500386,-0.4583119,0.05073118,311.7731,263.2212,359.5909,False,-0.2051053,-0.4757614,0.119308,331.7045,321.9659,332.9365,False
1.297424,0.01905489,-0.2004997,0.03507996,6.112671,271.2065,354.2365,-0.2501817,-0.4583718,0.05077171,311.8324,263.188,359.6391,False,-0.2054358,-0.4766031,0.119503,331.7065,321.9619,332.8892,False
